return_id,sku_id,transaction_id,return_date,return_reason,refund_amount,restocked
RET000384,SKU0196,TXN0050205,2024-01-22,wrong_size,85.46,False
RET000385,SKU0289,TXN0072748,2023-07-05,wrong_size,137.04,True
RET000386,SKU0184,TXN0045932,2023-07-31,defective,144.8,True
RET000387,SKU0018,TXN0004403,2024-08-05,quality_issue,99.89,False
RET000388,SKU0105,TXN0025813,2023-03-04,style_preference,459.83,False
RET000389,SKU0165,TXN0040971,2023-05-28,wrong_size,181.92,True
RET000390,SKU0039,TXN0007846,2023-03-04,quality_issue,48.94,True
RET000391,SKU0033,TXN0006962,2023-10-20,wrong_item,182.14,True
RET000392,SKU0156,TXN0038523,2023-08-02,quality_issue,282.45,True
RET000393,SKU0091,TXN0022851,2023-08-02,quality_issue,89.77,False
RET000394,SKU0057,TXN0012623,2023-04-05,quality_issue,195.72,False
RET000395,SKU0084,TXN0020914,2024-10-09,wrong_size,79.11,True
RET000396,SKU0021,TXN0004610,2023-10-07,style_preference,430.02,True
RET000397,SKU0159,TXN0039657,2024-10-17,quality_issue,392.43,True
RET000398,SKU0179,TXN0045305,2024-06-01,wrong_size,391.49,False
RET000399,SKU0107,TXN0026696,2024-12-06,style_preference,139.93,True
RET000400,SKU0011,TXN0002299,2023-03-18,style_preference,177.0,True
RET000401,SKU0101,TXN0024814,2024-02-06,quality_issue,684.3,False
RET000402,SKU0089,TXN0022310,2024-01-09,defective,52.12,False
RET000403,SKU0264,TXN0066858,2024-08-07,defective,96.41,True
RET000404,SKU0014,TXN0002969,2023-08-07,defective,289.66,False
RET000405,SKU0082,TXN0020276,2024-07-09,wrong_item,235.23,True
RET000406,SKU0165,TXN0041175,2024-01-09,wrong_item,165.67,False
RET000407,SKU0259,TXN0065048,2023-06-22,defective,80.09,False
RET000408,SKU0063,TXN0013906,2023-11-10,wrong_item,126.38,True
RET000409,SKU0294,TXN0074799,2024-10-03,quality_issue,89.5,False
RET000410,SKU0084,TXN0020577,2023-07-27,wrong_size,78.14,True
RET000411,SKU0214,TXN0054904,2023-12-26,style_preference,290.05,True
RET000412,SKU0064,TXN0014155,2023-09-15,wrong_size,250.14,False
RET000413,SKU0143,TXN0036141,2024-10-14,wrong_item,861.8,False
RET000414,SKU0071,TXN0015727,2023-08-31,wrong_item,101.98,False
RET000415,SKU0090,TXN0022687,2024-07-04,quality_issue,206.87,True
RET000416,SKU0218,TXN0055953,2024-10-28,defective,96.47,True
RET000417,SKU0262,TXN0066196,2024-05-07,defective,268.94,True
RET000418,SKU0014,TXN0003004,2023-09-07,style_preference,302.13,True
RET000419,SKU0082,TXN0020323,2024-08-20,wrong_size,243.39,False
RET000420,SKU0195,TXN0049736,2024-06-28,style_preference,101.05,False
RET000421,SKU0187,TXN0046935,2023-02-09,quality_issue,155.85,True
RET000422,SKU0112,TXN0027592,2024-06-18,style_preference,89.83,True
RET000423,SKU0232,TXN0059127,2023-01-26,quality_issue,209.11,False
RET000424,SKU0207,TXN0053138,2024-05-10,wrong_size,65.48,True
RET000425,SKU0128,TXN0032304,2023-01-18,quality_issue,98.76,True
RET000426,SKU0031,TXN0006265,2023-06-17,quality_issue,439.2,True
RET000427,SKU0205,TXN0052559,2023-11-14,style_preference,81.98,False
RET000428,SKU0082,TXN0020398,2024-12-13,style_preference,220.6,False
RET000429,SKU0054,TXN0011374,2024-07-18,style_preference,397.49,True
RET000430,SKU0256,TXN0064873,2024-06-26,wrong_size,275.54,False
RET000431,SKU0081,TXN0019425,2023-07-10,quality_issue,331.82,True
RET000432,SKU0256,TXN0064813,2024-01-27,style_preference,295.48,True
RET000433,SKU0118,TXN0029441,2024-08-19,defective,447.21,False
RET000434,SKU0158,TXN0039251,2024-03-08,defective,322.1,True
RET000435,SKU0219,TXN0056232,2024-06-02,quality_issue,448.54,True
RET000436,SKU0273,TXN0069467,2023-11-19,style_preference,74.84,True
RET000437,SKU0159,TXN0039660,2024-10-18,wrong_size,390.98,True
RET000438,SKU0015,TXN0003496,2024-12-03,defective,136.29,True
RET000439,SKU0213,TXN0054452,2023-06-02,wrong_size,46.06,True
RET000440,SKU0081,TXN0019342,2023-04-05,wrong_size,380.55,True
RET000441,SKU0261,TXN0065718,2023-07-14,wrong_item,46.67,True
RET000442,SKU0079,TXN0018604,2023-08-31,wrong_item,160.94,True
RET000443,SKU0256,TXN0064908,2024-08-20,quality_issue,296.79,False
RET000444,SKU0018,TXN0004144,2023-04-11,quality_issue,82.13,True
RET000445,SKU0124,TXN0031393,2024-09-13,style_preference,114.89,False
RET000446,SKU0300,TXN0076571,2024-07-29,quality_issue,193.23,False
RET000447,SKU0177,TXN0044532,2024-04-14,wrong_size,168.23,True
RET000448,SKU0128,TXN0032604,2024-12-27,quality_issue,106.5,True
RET000449,SKU0192,TXN0048539,2024-07-10,quality_issue,80.83,True
RET000450,SKU0240,TXN0061335,2024-01-19,style_preference,107.47,True
RET000451,SKU0094,TXN0023436,2023-03-19,style_preference,181.05,True
RET000452,SKU0271,TXN0068758,2025-01-04,style_preference,67.35,True
RET000453,SKU0065,TXN0014449,2023-08-22,wrong_size,183.87,True
RET000454,SKU0016,TXN0004080,2024-12-16,wrong_size,64.97,False
RET000455,SKU0033,TXN0006943,2023-09-07,wrong_size,197.7,False
RET000456,SKU0088,TXN0021642,2023-03-09,defective,217.6,True
RET000457,SKU0232,TXN0059449,2024-04-11,wrong_size,180.69,True
RET000458,SKU0149,TXN0037729,2024-04-30,quality_issue,130.59,True
RET000459,SKU0188,TXN0047695,2024-03-24,style_preference,64.82,True
RET000460,SKU0016,TXN0003715,2023-09-22,style_preference,71.4,False
RET000461,SKU0205,TXN0052645,2024-08-12,wrong_size,80.07,False
RET000462,SKU0022,TXN0004991,2024-07-22,wrong_size,172.26,True
RET000463,SKU0292,TXN0074003,2023-07-14,wrong_item,75.25,True
RET000464,SKU0261,TXN0065699,2023-05-12,wrong_size,53.61,True
RET000465,SKU0072,TXN0016195,2025-01-24,wrong_size,141.59,True
RET000466,SKU0079,TXN0018573,2023-07-19,wrong_item,160.28,True
RET000467,SKU0232,TXN0059422,2024-02-26,style_preference,183.45,True
RET000468,SKU0290,TXN0073394,2024-04-19,defective,46.92,True
RET000469,SKU0026,TXN0005200,2023-12-08,style_preference,88.19,True
RET000470,SKU0243,TXN0061938,2023-02-21,wrong_size,100.4,False
RET000471,SKU0272,TXN0069225,2024-09-07,wrong_item,97.16,True
RET000472,SKU0121,TXN0030237,2023-08-12,wrong_size,173.22,False
RET000473,SKU0247,TXN0062757,2024-04-30,defective,160.03,True
RET000474,SKU0108,TXN0026793,2023-07-17,wrong_item,102.77,True
RET000475,SKU0197,TXN0050788,2024-08-19,quality_issue,151.1,False
RET000476,SKU0246,TXN0062504,2024-11-28,quality_issue,353.31,False
RET000477,SKU0171,TXN0043268,2024-02-19,style_preference,67.46,True
RET000478,SKU0072,TXN0015928,2023-02-20,defective,147.55,True
RET000479,SKU0163,TXN0040126,2023-06-04,quality_issue,103.66,True
RET000480,SKU0040,TXN0008406,2024-08-10,quality_issue,430.3,True
RET000481,SKU0299,TXN0076311,2024-12-05,style_preference,480.45,False
RET000482,SKU0138,TXN0035151,2024-09-30,style_preference,168.92,True
RET000483,SKU0248,TXN0063307,2024-07-27,defective,123.31,False
RET000484,SKU0250,TXN0063608,2023-12-20,style_preference,175.75,True
RET000485,SKU0075,TXN0017234,2023-08-06,wrong_item,58.3,True
RET000486,SKU0198,TXN0051156,2024-11-14,wrong_size,394.96,False
RET000487,SKU0251,TXN0063861,2023-10-09,quality_issue,317.75,True
RET000488,SKU0079,TXN0018576,2023-07-14,style_preference,165.34,True
RET000489,SKU0250,TXN0063670,2024-06-16,quality_issue,163.3,True
RET000490,SKU0218,TXN0055460,2023-01-30,quality_issue,92.57,True
RET000491,SKU0120,TXN0030058,2024-08-14,quality_issue,222.72,False
RET000492,SKU0280,TXN0070445,2024-05-20,style_preference,299.85,True
RET000493,SKU0084,TXN0020778,2024-04-29,wrong_size,74.81,True
RET000494,SKU0234,TXN0060021,2023-07-18,wrong_item,194.43,False
RET000495,SKU0078,TXN0018253,2023-12-21,wrong_item,352.78,False
RET000496,SKU0055,TXN0011855,2024-05-25,quality_issue,333.3,True
RET000497,SKU0224,TXN0057188,2024-08-07,wrong_size,925.31,True
RET000498,SKU0053,TXN0011116,2024-12-19,quality_issue,391.08,True
RET000499,SKU0185,TXN0046741,2024-07-02,wrong_size,241.88,True
RET000500,SKU0099,TXN0024184,2024-02-09,defective,79.26,False
RET000501,SKU0122,TXN0030719,2024-07-16,style_preference,118.36,False
RET000502,SKU0079,TXN0018798,2024-05-29,quality_issue,162.95,True
RET000503,SKU0088,TXN0021745,2023-07-15,wrong_size,215.3,True
RET000504,SKU0272,TXN0068956,2023-10-08,wrong_size,111.97,False
RET000505,SKU0270,TXN0068267,2024-03-14,wrong_size,85.59,True
RET000506,SKU0045,TXN0009382,2025-01-03,wrong_size,401.39,True
RET000507,SKU0233,TXN0059816,2023-12-06,style_preference,622.18,True
RET000508,SKU0045,TXN0009121,2023-06-21,wrong_size,461.15,True
RET000509,SKU0225,TXN0057422,2024-03-09,quality_issue,54.1,False
RET000510,SKU0298,TXN0075583,2023-06-27,wrong_size,340.88,True
RET000511,SKU0270,TXN0068136,2023-03-22,wrong_size,79.49,True
RET000512,SKU0276,TXN0070172,2024-05-05,wrong_size,177.99,True
RET000513,SKU0056,TXN0012491,2024-08-31,style_preference,384.93,False
RET000514,SKU0010,TXN0002010,2023-02-14,wrong_size,129.73,True
RET000515,SKU0043,TXN0008616,2024-02-16,style_preference,363.94,False
RET000516,SKU0292,TXN0074249,2024-11-19,wrong_size,70.79,True
RET000517,SKU0203,TXN0052153,2023-01-27,quality_issue,221.86,True
RET000518,SKU0006,TXN0001403,2024-12-21,quality_issue,701.23,True
RET000519,SKU0284,TXN0071813,2024-12-22,style_preference,79.43,False
RET000520,SKU0028,TXN0005844,2024-08-13,wrong_size,82.22,True
RET000521,SKU0117,TXN0028685,2023-02-16,wrong_size,280.79,True
RET000522,SKU0300,TXN0076447,2023-10-06,wrong_size,174.4,True
RET000523,SKU0053,TXN0010830,2023-12-20,defective,352.8,True
RET000524,SKU0194,TXN0049185,2024-04-08,style_preference,315.22,False
RET000525,SKU0011,TXN0002274,2023-01-24,quality_issue,147.74,False
RET000526,SKU0209,TXN0053721,2024-03-12,wrong_size,75.48,False
RET000527,SKU0259,TXN0065330,2024-12-12,defective,82.19,True
RET000528,SKU0161,TXN0039741,2023-05-14,quality_issue,75.42,False
RET000529,SKU0119,TXN0029668,2024-01-29,quality_issue,129.69,False
RET000530,SKU0086,TXN0021505,2024-07-12,quality_issue,109.4,True
RET000531,SKU0168,TXN0042314,2023-09-17,style_preference,456.12,True
RET000532,SKU0004,TXN0001127,2025-01-02,style_preference,342.62,False
RET000533,SKU0192,TXN0048502,2024-05-30,wrong_size,83.77,True
RET000534,SKU0074,TXN0016736,2023-09-11,defective,62.31,True
RET000535,SKU0151,TXN0038192,2023-06-27,quality_issue,223.7,True
RET000536,SKU0294,TXN0074746,2024-06-26,quality_issue,79.24,True
RET000537,SKU0276,TXN0070221,2024-08-24,wrong_size,167.6,True
RET000538,SKU0267,TXN0067409,2024-03-19,style_preference,91.2,False
RET000539,SKU0207,TXN0052971,2023-03-05,style_preference,67.36,True
RET000540,SKU0075,TXN0017201,2023-06-11,wrong_size,53.49,False
RET000541,SKU0088,TXN0021739,2023-07-28,style_preference,221.61,True
RET000542,SKU0300,TXN0076649,2025-01-16,wrong_size,198.32,False
RET000543,SKU0264,TXN0066731,2023-08-10,quality_issue,82.38,True
RET000544,SKU0259,TXN0065112,2023-09-29,defective,81.55,True
RET000545,SKU0125,TXN0031606,2024-04-12,defective,87.68,True
RET000546,SKU0014,TXN0003048,2023-12-07,quality_issue,313.41,True
RET000547,SKU0046,TXN0009574,2024-05-20,defective,426.64,True
RET000548,SKU0208,TXN0053502,2024-09-28,style_preference,437.22,True
RET000549,SKU0135,TXN0034553,2024-05-10,style_preference,114.28,False
RET000550,SKU0001,TXN0000525,2024-12-12,wrong_item,432.16,False
RET000551,SKU0240,TXN0061106,2023-03-23,defective,100.08,False
RET000552,SKU0056,TXN0012533,2024-10-12,defective,341.89,False
RET000553,SKU0293,TXN0074365,2023-08-07,quality_issue,575.94,False
RET000554,SKU0031,TXN0006351,2023-11-17,defective,385.62,True
RET000555,SKU0219,TXN0056181,2024-01-26,wrong_size,492.49,False
RET000556,SKU0079,TXN0018572,2023-07-06,defective,152.95,True
RET000557,SKU0203,TXN0052405,2024-09-29,style_preference,221.64,False
RET000558,SKU0243,TXN0062116,2024-06-13,wrong_size,93.02,True
RET000559,SKU0110,TXN0027326,2024-10-08,style_preference,1065.23,True
RET000560,SKU0288,TXN0072663,2024-10-23,defective,150.82,True
RET000561,SKU0132,TXN0033498,2024-09-11,quality_issue,900.22,True
RET000562,SKU0056,TXN0012107,2023-04-06,wrong_size,382.79,False
RET000563,SKU0288,TXN0072561,2024-02-22,style_preference,142.82,True
RET000564,SKU0048,TXN0009764,2023-05-24,quality_issue,59.97,True
RET000565,SKU0195,TXN0049610,2023-12-25,defective,96.22,True
RET000566,SKU0030,TXN0006202,2025-01-02,quality_issue,311.07,False
RET000567,SKU0064,TXN0014314,2024-08-25,defective,248.52,True
RET000568,SKU0226,TXN0057664,2023-08-21,defective,688.94,True
RET000569,SKU0121,TXN0030224,2023-07-14,quality_issue,206.75,True
RET000570,SKU0225,TXN0057274,2023-02-01,style_preference,46.15,False
RET000571,SKU0228,TXN0058239,2023-08-06,quality_issue,225.75,True
RET000572,SKU0199,TXN0051204,2023-02-09,wrong_item,67.64,False
RET000573,SKU0292,TXN0073994,2023-07-04,wrong_size,73.97,False
RET000574,SKU0168,TXN0042157,2023-03-05,quality_issue,443.46,True
RET000575,SKU0213,TXN0054719,2024-10-26,defective,47.71,True
RET000576,SKU0179,TXN0045375,2024-08-04,wrong_size,424.75,False
RET000577,SKU0229,TXN0058781,2024-11-23,defective,220.61,False
RET000578,SKU0248,TXN0063071,2023-08-29,style_preference,123.47,False
RET000579,SKU0009,TXN0001769,2024-04-10,wrong_size,56.71,True
RET000580,SKU0198,TXN0050958,2023-08-02,defective,339.02,True
RET000581,SKU0252,TXN0064181,2024-02-06,style_preference,271.39,True
RET000582,SKU0169,TXN0042944,2024-12-28,wrong_item,111.7,True
RET000583,SKU0107,TXN0026683,2024-12-04,style_preference,155.28,True
RET000584,SKU0242,TXN0061680,2023-08-20,defective,355.8,True
RET000585,SKU0167,TXN0041896,2023-08-08,wrong_item,359.77,False
RET000586,SKU0240,TXN0061587,2024-12-11,wrong_item,95.18,False
RET000587,SKU0151,TXN0038215,2023-08-23,wrong_item,236.03,False
RET000588,SKU0149,TXN0037750,2024-06-20,style_preference,114.6,False
RET000589,SKU0263,TXN0066357,2023-06-25,wrong_size,204.73,True
RET000590,SKU0156,TXN0038471,2023-06-07,wrong_size,251.76,True
RET000591,SKU0099,TXN0024109,2023-08-21,wrong_size,65.37,True
RET000592,SKU0080,TXN0019137,2024-01-15,wrong_size,435.96,True
RET000593,SKU0209,TXN0053648,2023-08-25,wrong_item,86.25,True
RET000594,SKU0198,TXN0051141,2024-10-07,wrong_size,356.09,False
RET000595,SKU0248,TXN0062960,2023-05-22,wrong_size,112.2,True
RET000596,SKU0145,TXN0036515,2023-06-30,style_preference,125.88,True
RET000597,SKU0177,TXN0044430,2023-06-23,quality_issue,144.81,False
RET000598,SKU0236,TXN0060385,2024-01-06,defective,274.18,True
RET000599,SKU0299,TXN0076322,2024-12-24,defective,475.51,True
RET000600,SKU0027,TXN0005443,2023-04-19,wrong_item,206.39,True
RET000601,SKU0022,TXN0005027,2024-10-08,wrong_size,181.98,False
RET000602,SKU0089,TXN0022434,2024-12-07,style_preference,50.45,False
RET000603,SKU0133,TXN0033839,2024-02-17,style_preference,186.48,True
RET000604,SKU0026,TXN0005327,2024-08-30,wrong_size,89.01,False
RET000605,SKU0044,TXN0009061,2025-01-24,quality_issue,179.52,True
RET000606,SKU0259,TXN0065316,2024-11-09,wrong_size,84.75,True
RET000607,SKU0187,TXN0047071,2023-07-13,wrong_size,164.55,False
RET000608,SKU0033,TXN0006975,2023-12-02,style_preference,213.87,True
RET000609,SKU0103,TXN0025460,2025-01-14,quality_issue,99.59,False
RET000610,SKU0125,TXN0031734,2025-01-10,defective,88.87,False
RET000611,SKU0270,TXN0068252,2024-01-26,style_preference,73.26,False
RET000612,SKU0079,TXN0018930,2024-10-31,wrong_size,159.97,False
RET000613,SKU0077,TXN0017993,2024-10-22,defective,102.28,False
RET000614,SKU0206,TXN0052837,2024-01-05,wrong_size,101.89,True
RET000615,SKU0159,TXN0039548,2024-01-29,defective,409.03,True
RET000616,SKU0026,TXN0005397,2025-01-15,quality_issue,93.41,False
RET000617,SKU0248,TXN0063423,2024-12-04,style_preference,128.84,True
RET000618,SKU0123,TXN0031045,2024-08-18,wrong_size,46.37,True
RET000619,SKU0259,TXN0065273,2024-09-02,quality_issue,83.93,True
RET000620,SKU0056,TXN0012583,2024-12-24,style_preference,339.14,True
RET000621,SKU0135,TXN0034542,2024-04-04,wrong_size,119.22,True
RET000622,SKU0133,TXN0033889,2024-05-14,wrong_item,185.59,False
RET000623,SKU0205,TXN0052669,2024-11-01,quality_issue,78.81,False
RET000624,SKU0128,TXN0032388,2023-09-06,wrong_size,111.3,True
RET000625,SKU0184,TXN0046250,2024-09-19,style_preference,141.65,False
RET000626,SKU0159,TXN0039609,2024-07-26,style_preference,402.31,True
RET000627,SKU0282,TXN0071037,2024-01-13,wrong_item,72.48,True
RET000628,SKU0240,TXN0061363,2024-03-16,defective,93.56,True
RET000629,SKU0141,TXN0035833,2024-09-23,wrong_size,205.86,True
RET000630,SKU0115,TXN0027984,2023-02-01,style_preference,47.41,True
RET000631,SKU0082,TXN0020161,2024-01-27,quality_issue,219.01,False
RET000632,SKU0101,TXN0024824,2024-03-24,wrong_item,586.57,False
RET000633,SKU0081,TXN0019314,2023-02-26,wrong_item,334.79,True
RET000634,SKU0053,TXN0010802,2023-11-13,defective,350.76,True
RET000635,SKU0214,TXN0054818,2023-07-06,quality_issue,295.92,True
RET000636,SKU0197,TXN0050733,2024-04-17,wrong_size,175.88,True
RET000637,SKU0132,TXN0033395,2023-12-29,wrong_item,914.64,False
RET000638,SKU0267,TXN0067295,2023-07-02,wrong_size,97.29,False
RET000639,SKU0063,TXN0014002,2024-08-03,wrong_size,123.21,True
RET000640,SKU0229,TXN0058606,2023-12-10,quality_issue,189.15,True
RET000641,SKU0233,TXN0059673,2023-01-13,defective,769.02,False
RET000642,SKU0105,TXN0025798,2023-02-02,style_preference,417.14,True
RET000643,SKU0227,TXN0057899,2023-02-06,style_preference,116.49,True
RET000644,SKU0022,TXN0004913,2023-12-23,wrong_size,182.33,True
RET000645,SKU0183,TXN0045790,2024-12-02,defective,177.99,True
RET000646,SKU0280,TXN0070497,2024-08-22,wrong_size,289.92,True
RET000647,SKU0273,TXN0069557,2024-07-02,wrong_size,81.87,True
RET000648,SKU0077,TXN0017988,2024-10-22,wrong_size,97.1,True
RET000649,SKU0172,TXN0043711,2024-05-04,style_preference,171.24,True
RET000650,SKU0132,TXN0033516,2024-11-25,style_preference,928.44,False
RET000651,SKU0214,TXN0054770,2023-02-16,wrong_size,321.0,True
RET000652,SKU0045,TXN0009294,2024-08-05,quality_issue,413.29,True
RET000653,SKU0247,TXN0062715,2024-01-15,quality_issue,140.91,True
RET000654,SKU0056,TXN0012587,2024-12-24,wrong_size,348.08,True
RET000655,SKU0229,TXN0058520,2023-06-04,wrong_item,207.67,False
RET000656,SKU0234,TXN0060135,2024-04-27,style_preference,190.1,True
RET000657,SKU0185,TXN0046365,2023-02-21,style_preference,249.94,True
RET000658,SKU0057,TXN0012663,2023-07-16,quality_issue,221.81,True
RET000659,SKU0046,TXN0009392,2023-02-13,wrong_size,432.93,True
RET000660,SKU0062,TXN0013586,2023-09-26,quality_issue,132.9,True
RET000661,SKU0219,TXN0056330,2025-01-14,defective,433.56,False
RET000662,SKU0107,TXN0026688,2024-11-15,quality_issue,150.38,True
RET000663,SKU0268,TXN0067588,2023-07-10,quality_issue,46.7,True
RET000664,SKU0056,TXN0012470,2024-08-09,wrong_size,378.61,True
RET000665,SKU0082,TXN0019926,2023-04-25,wrong_item,236.6,True
RET000666,SKU0276,TXN0070243,2024-10-28,quality_issue,177.71,False
RET000667,SKU0262,TXN0066066,2023-06-21,style_preference,270.41,False
RET000668,SKU0201,TXN0051829,2023-01-24,defective,427.32,True
RET000669,SKU0194,TXN0049018,2023-03-28,defective,310.58,False
RET000670,SKU0174,TXN0044296,2024-10-08,style_preference,484.2,True
RET000671,SKU0213,TXN0054745,2024-12-23,style_preference,50.32,True
RET000672,SKU0276,TXN0070273,2025-01-01,style_preference,174.84,False
RET000673,SKU0165,TXN0041060,2023-08-31,style_preference,190.7,True
RET000674,SKU0263,TXN0066554,2024-08-06,defective,223.38,True
RET000675,SKU0274,TXN0069771,2023-10-23,defective,212.32,True
RET000676,SKU0062,TXN0013718,2024-08-26,wrong_size,118.04,False
RET000677,SKU0207,TXN0053207,2024-08-17,style_preference,67.16,True
RET000678,SKU0213,TXN0054558,2024-01-10,style_preference,49.45,False
RET000679,SKU0187,TXN0046938,2023-02-23,defective,153.83,False
RET000680,SKU0209,TXN0053590,2023-05-25,wrong_size,74.03,False
RET000681,SKU0101,TXN0024899,2024-10-22,quality_issue,627.6,True
RET000682,SKU0212,TXN0054378,2024-11-22,quality_issue,212.86,True
RET000683,SKU0113,TXN0027722,2023-04-08,style_preference,130.91,True
RET000684,SKU0227,TXN0058088,2024-08-09,wrong_size,100.6,True
RET000685,SKU0260,TXN0065478,2023-12-29,defective,161.65,True
RET000686,SKU0074,TXN0016887,2024-03-21,wrong_size,58.25,True
RET000687,SKU0156,TXN0038431,2023-01-23,wrong_size,276.85,True
RET000688,SKU0240,TXN0061556,2024-11-25,defective,100.17,True
RET000689,SKU0282,TXN0071073,2024-04-26,style_preference,80.24,False
RET000690,SKU0065,TXN0014500,2024-01-20,wrong_size,174.19,True
RET000691,SKU0185,TXN0046664,2024-02-23,wrong_size,215.82,True
RET000692,SKU0015,TXN0003320,2023-10-12,quality_issue,156.89,False
RET000693,SKU0271,TXN0068452,2023-06-16,wrong_size,61.64,True
