sku_id,store_id,quantity_on_hand,reorder_point,quantity_on_order,days_of_supply,last_restocked_date,warehouse_location
SKU0166,STORE15,5,32,21,8,2024-10-04,WH-A13
SKU0167,STORE01,108,32,0,150,2024-11-07,WH-C12
SKU0167,STORE02,47,32,0,66,2024-12-30,WH-C08
SKU0167,STORE03,117,32,0,162,2024-12-15,WH-C17
SKU0167,STORE04,112,32,0,155,2024-12-29,WH-B01
SKU0167,STORE05,64,32,0,89,2024-12-27,WH-B02
SKU0167,STORE06,7,32,21,11,2024-11-09,WH-A09
SKU0167,STORE07,91,32,0,126,2024-10-27,WH-B16
SKU0167,STORE08,116,32,0,161,2024-11-06,WH-C04
SKU0167,STORE09,89,32,0,124,2024-12-25,WH-B11
SKU0167,STORE10,43,32,0,60,2024-10-04,WH-B01
SKU0167,STORE11,32,32,0,45,2024-11-03,WH-B03
SKU0167,STORE12,59,32,0,82,2024-12-12,WH-B02
SKU0167,STORE13,45,32,0,63,2024-11-28,WH-A17
SKU0167,STORE14,3,32,21,5,2024-11-19,WH-A19
SKU0167,STORE15,6,32,21,9,2024-10-18,WH-C17
SKU0168,STORE01,13,66,44,9,2024-11-15,WH-C17
SKU0168,STORE02,32,66,0,22,2024-12-20,WH-B10
SKU0168,STORE03,191,66,0,129,2024-12-06,WH-C18
SKU0168,STORE04,4,66,44,3,2024-11-20,WH-B13
SKU0168,STORE05,109,66,0,74,2024-12-10,WH-A06
SKU0168,STORE06,208,66,0,141,2024-11-25,WH-C05
SKU0168,STORE07,380,66,0,257,2024-11-15,WH-B06
SKU0168,STORE08,228,66,0,154,2024-10-29,WH-B17
SKU0168,STORE09,208,66,0,141,2024-12-08,WH-B09
SKU0168,STORE10,253,66,0,171,2024-11-22,WH-B09
SKU0168,STORE11,65,66,0,44,2024-12-04,WH-B10
SKU0168,STORE12,97,66,0,66,2024-11-21,WH-C04
SKU0168,STORE13,112,66,0,76,2024-10-27,WH-C02
SKU0168,STORE14,325,66,0,220,2024-12-29,WH-C05
SKU0168,STORE15,14,66,44,10,2024-11-29,WH-B19
SKU0169,STORE01,75,27,0,126,2024-12-26,WH-B05
SKU0169,STORE02,88,27,0,147,2024-12-27,WH-B05
SKU0169,STORE03,79,27,0,133,2024-12-23,WH-C15
SKU0169,STORE04,84,27,0,141,2024-11-09,WH-A04
SKU0169,STORE05,103,27,0,172,2024-10-09,WH-A18
SKU0169,STORE06,67,27,0,112,2024-12-05,WH-C19
SKU0169,STORE07,88,27,0,148,2024-12-08,WH-A02
SKU0169,STORE08,2,27,18,4,2024-10-20,WH-C01
SKU0169,STORE09,54,27,0,91,2024-10-19,WH-C05
SKU0169,STORE10,77,27,0,129,2024-12-10,WH-B02
SKU0169,STORE11,52,27,0,88,2024-11-29,WH-B14
SKU0169,STORE12,73,27,0,122,2024-11-13,WH-B07
SKU0169,STORE13,4,27,18,7,2024-10-26,WH-A09
SKU0169,STORE14,42,27,0,70,2024-10-27,WH-C03
SKU0169,STORE15,65,27,0,109,2024-10-04,WH-C08
SKU0171,STORE01,34,78,52,20,2024-11-30,WH-C15
SKU0171,STORE02,445,78,0,256,2024-12-28,WH-B09
SKU0171,STORE03,243,78,0,140,2024-10-03,WH-C12
SKU0171,STORE04,614,78,0,353,2024-12-02,WH-B01
SKU0171,STORE05,93,78,0,54,2024-12-10,WH-B08
SKU0171,STORE06,10,78,52,6,2024-12-08,WH-B04
SKU0171,STORE07,55,78,0,32,2024-10-12,WH-B04
SKU0171,STORE08,562,78,0,323,2024-12-16,WH-A19
SKU0171,STORE09,151,78,0,87,2024-11-02,WH-B01
SKU0171,STORE10,302,78,0,174,2024-11-03,WH-B09
SKU0171,STORE11,144,78,0,83,2024-11-09,WH-C19
SKU0171,STORE12,257,78,0,148,2024-11-14,WH-A02
SKU0171,STORE13,307,78,0,177,2024-10-29,WH-B01
SKU0171,STORE14,12,78,52,7,2024-10-12,WH-C16
SKU0171,STORE15,133,78,0,77,2024-11-18,WH-C18
SKU0172,STORE01,76,24,0,137,2024-12-21,WH-A13
SKU0172,STORE02,2,24,16,4,2024-11-02,WH-C09
SKU0172,STORE03,1,24,16,2,2024-10-14,WH-A15
SKU0172,STORE04,90,24,0,163,2024-10-16,WH-B11
SKU0172,STORE05,11,24,16,20,2024-12-08,WH-C11
SKU0172,STORE06,94,24,0,171,2024-12-07,WH-B09
SKU0172,STORE07,47,24,0,86,2024-11-18,WH-A10
SKU0172,STORE08,1,24,16,2,2024-12-03,WH-B07
SKU0172,STORE09,97,24,0,176,2024-12-05,WH-C16
SKU0172,STORE10,108,24,0,196,2024-11-19,WH-C06
SKU0172,STORE11,42,24,0,77,2024-10-28,WH-B01
SKU0172,STORE12,70,24,0,127,2024-11-18,WH-C18
SKU0172,STORE13,12,24,0,22,2024-10-19,WH-A08
SKU0172,STORE14,71,24,0,129,2024-11-06,WH-A08
SKU0172,STORE15,3,24,16,6,2024-11-15,WH-A04
SKU0174,STORE01,90,78,0,52,2024-10-17,WH-A12
SKU0174,STORE02,324,78,0,187,2024-10-12,WH-C19
SKU0174,STORE03,224,78,0,129,2024-10-07,WH-C04
SKU0174,STORE04,59,78,0,34,2024-10-12,WH-C04
SKU0174,STORE05,284,78,0,164,2024-12-05,WH-B07
SKU0174,STORE06,114,78,0,66,2024-10-06,WH-A07
SKU0174,STORE07,34,78,52,20,2024-11-27,WH-B17
SKU0174,STORE08,265,78,0,153,2024-10-09,WH-C19
SKU0174,STORE09,53,78,0,31,2024-12-16,WH-B08
SKU0174,STORE10,137,78,0,79,2024-10-18,WH-C06
SKU0174,STORE11,361,78,0,208,2024-12-16,WH-A12
SKU0174,STORE12,13,78,52,8,2024-12-21,WH-A13
SKU0174,STORE13,168,78,0,97,2024-12-14,WH-B02
SKU0174,STORE14,555,78,0,320,2024-10-13,WH-C19
SKU0174,STORE15,137,78,0,79,2024-12-27,WH-C14
SKU0177,STORE01,60,23,0,116,2024-11-24,WH-A07
SKU0177,STORE02,3,23,15,7,2024-11-22,WH-A06
SKU0177,STORE03,26,23,0,51,2024-10-13,WH-B18
SKU0177,STORE04,176,23,0,340,2024-12-16,WH-B18
SKU0177,STORE05,31,23,0,61,2024-10-26,WH-C13
SKU0177,STORE06,30,23,0,58,2024-10-05,WH-A14
SKU0177,STORE07,71,23,0,138,2024-11-30,WH-C13
SKU0177,STORE08,68,23,0,132,2024-10-10,WH-C03
SKU0177,STORE09,60,23,0,116,2024-11-04,WH-C05
SKU0177,STORE10,66,23,0,128,2024-11-29,WH-B04
SKU0177,STORE11,32,23,0,63,2024-12-13,WH-A19
SKU0177,STORE12,10,23,15,20,2024-11-26,WH-C19
SKU0177,STORE13,87,23,0,169,2024-12-04,WH-B17
SKU0177,STORE14,64,23,0,125,2024-11-22,WH-C07
SKU0177,STORE15,52,23,0,101,2024-11-02,WH-C08
SKU0178,STORE01,77,28,0,123,2024-10-19,WH-C07
SKU0178,STORE02,48,28,0,77,2024-10-13,WH-A13
SKU0178,STORE03,21,28,0,34,2024-10-03,WH-B06
SKU0178,STORE04,4,28,18,7,2024-12-26,WH-B19
SKU0178,STORE05,3,28,18,5,2024-12-20,WH-B16
SKU0178,STORE06,87,28,0,139,2024-11-07,WH-C03
SKU0178,STORE07,6,28,18,11,2024-12-14,WH-B06
SKU0178,STORE08,22,28,0,36,2024-11-13,WH-B03
SKU0178,STORE09,99,28,0,159,2024-12-29,WH-C05
SKU0178,STORE10,5,28,18,8,2024-10-27,WH-A19
SKU0178,STORE11,11,28,18,19,2024-12-29,WH-B18
SKU0178,STORE12,6,28,18,10,2024-11-14,WH-B09
SKU0178,STORE13,86,28,0,137,2024-11-07,WH-B10
SKU0178,STORE14,75,28,0,120,2024-12-23,WH-A06
SKU0178,STORE15,15,28,0,25,2024-12-30,WH-C18
SKU0179,STORE01,132,84,0,70,2024-10-24,WH-A19
SKU0179,STORE02,130,84,0,69,2024-10-30,WH-B14
SKU0179,STORE03,30,84,56,16,2024-11-23,WH-B17
SKU0179,STORE04,122,84,0,65,2024-11-19,WH-A19
SKU0179,STORE05,515,84,0,273,2024-11-19,WH-C02
SKU0179,STORE06,303,84,0,161,2024-11-27,WH-B15
SKU0179,STORE07,339,84,0,180,2024-12-01,WH-A09
SKU0179,STORE08,24,84,56,13,2024-12-14,WH-A12
SKU0179,STORE09,69,84,0,37,2024-11-27,WH-A07
SKU0179,STORE10,367,84,0,195,2024-10-06,WH-A08
SKU0179,STORE11,33,84,56,18,2024-12-20,WH-B04
SKU0179,STORE12,256,84,0,136,2024-12-21,WH-A12
SKU0179,STORE13,22,84,56,12,2024-11-14,WH-C04
SKU0179,STORE14,318,84,0,169,2024-12-25,WH-C04
SKU0179,STORE15,139,84,0,74,2024-11-03,WH-C07
SKU0183,STORE01,99,25,0,179,2024-11-17,WH-A03
SKU0183,STORE02,4,25,16,8,2024-10-12,WH-B11
SKU0183,STORE03,64,25,0,115,2024-10-31,WH-B09
SKU0183,STORE04,82,25,0,148,2024-11-20,WH-C16
SKU0183,STORE05,42,25,0,77,2024-12-22,WH-A18
SKU0183,STORE06,4,25,16,8,2024-12-16,WH-B13
SKU0183,STORE07,48,25,0,87,2024-11-08,WH-C02
SKU0183,STORE08,6,25,16,12,2024-10-23,WH-C15
SKU0183,STORE09,168,25,0,301,2024-10-14,WH-B13
SKU0183,STORE10,93,25,0,167,2024-12-12,WH-C10
SKU0183,STORE11,26,25,0,48,2024-12-25,WH-C19
SKU0183,STORE12,67,25,0,121,2024-12-26,WH-C18
SKU0183,STORE13,25,25,0,46,2024-10-31,WH-B11
SKU0183,STORE14,64,25,0,115,2024-11-13,WH-B15
SKU0183,STORE15,75,25,0,135,2024-11-27,WH-C13
SKU0184,STORE01,138,67,0,92,2024-11-06,WH-C02
SKU0184,STORE02,135,67,0,90,2024-12-20,WH-A04
SKU0184,STORE03,540,67,0,358,2024-10-20,WH-B10
SKU0184,STORE04,28,67,45,19,2024-12-03,WH-A02
SKU0184,STORE05,200,67,0,133,2024-11-14,WH-B15
SKU0184,STORE06,259,67,0,172,2024-12-07,WH-A13
SKU0184,STORE07,34,67,0,23,2024-12-10,WH-C14
SKU0184,STORE08,255,67,0,169,2024-12-09,WH-C08
SKU0184,STORE09,191,67,0,127,2024-12-26,WH-A05
SKU0184,STORE10,289,67,0,192,2024-10-06,WH-C05
SKU0184,STORE11,16,67,45,11,2024-10-05,WH-A05
SKU0184,STORE12,6,67,45,4,2024-12-17,WH-C15
SKU0184,STORE13,379,67,0,251,2024-12-01,WH-A19
SKU0184,STORE14,199,67,0,132,2024-12-16,WH-C07
SKU0184,STORE15,28,67,45,19,2024-10-06,WH-A01
SKU0185,STORE01,17,85,56,9,2024-11-19,WH-B15
SKU0185,STORE02,83,85,0,44,2024-10-06,WH-C10
SKU0185,STORE03,45,85,0,24,2024-12-27,WH-C06
SKU0185,STORE04,64,85,0,34,2024-11-28,WH-C07
SKU0185,STORE05,203,85,0,107,2024-12-21,WH-A02
SKU0185,STORE06,201,85,0,106,2024-11-11,WH-C19
SKU0185,STORE07,91,85,0,48,2024-10-20,WH-A04
SKU0185,STORE08,66,85,0,35,2024-10-07,WH-A07
SKU0185,STORE09,246,85,0,130,2024-12-12,WH-B14
SKU0185,STORE10,106,85,0,56,2024-12-03,WH-C13
SKU0185,STORE11,284,85,0,150,2024-12-22,WH-A18
SKU0185,STORE12,15,85,56,8,2024-11-01,WH-A18
SKU0185,STORE13,187,85,0,99,2024-11-23,WH-A04
SKU0185,STORE14,22,85,56,12,2024-12-11,WH-C09
SKU0185,STORE15,326,85,0,172,2024-10-30,WH-C07
SKU0187,STORE01,37,104,69,16,2024-12-28,WH-C02
SKU0187,STORE02,85,104,0,37,2024-12-12,WH-B06
SKU0187,STORE03,37,104,69,16,2024-12-05,WH-C17
SKU0187,STORE04,206,104,0,89,2024-11-30,WH-A13
SKU0187,STORE05,25,104,69,11,2024-12-13,WH-C05
SKU0187,STORE06,16,104,69,7,2024-10-23,WH-B05
SKU0187,STORE07,370,104,0,160,2024-12-25,WH-A12
SKU0187,STORE08,11,104,69,5,2024-12-23,WH-B18
SKU0187,STORE09,331,104,0,143,2024-11-13,WH-A19
SKU0187,STORE10,312,104,0,135,2024-12-18,WH-C12
SKU0187,STORE11,243,104,0,105,2024-11-15,WH-A11
SKU0187,STORE12,27,104,69,12,2024-10-28,WH-B19
SKU0187,STORE13,194,104,0,84,2024-12-21,WH-A15
SKU0187,STORE14,224,104,0,97,2024-12-05,WH-C17
SKU0187,STORE15,16,104,69,7,2024-11-16,WH-A16
SKU0188,STORE01,82,26,0,141,2024-12-26,WH-C06
SKU0188,STORE02,205,26,0,350,2024-11-27,WH-C10
SKU0188,STORE03,195,26,0,333,2024-10-30,WH-C19
SKU0188,STORE04,56,26,0,96,2024-11-09,WH-B14
SKU0188,STORE05,179,26,0,305,2024-10-29,WH-B19
SKU0188,STORE06,21,26,0,36,2024-11-27,WH-B08
SKU0188,STORE07,75,26,0,129,2024-11-09,WH-C08
SKU0188,STORE08,208,26,0,355,2024-12-09,WH-C07
SKU0188,STORE09,34,26,0,59,2024-10-12,WH-B01
SKU0188,STORE10,40,26,0,68,2024-12-29,WH-B01
SKU0188,STORE11,60,26,0,102,2024-10-22,WH-A19
SKU0188,STORE12,16,26,0,28,2024-11-19,WH-B02
SKU0188,STORE13,92,26,0,158,2024-11-18,WH-B19
SKU0188,STORE14,57,26,0,98,2024-11-06,WH-C01
SKU0188,STORE15,7,26,17,12,2024-10-31,WH-B13
SKU0189,STORE01,70,24,0,127,2024-10-21,WH-A19
SKU0189,STORE02,44,24,0,81,2024-10-18,WH-A06
SKU0189,STORE03,39,24,0,71,2024-12-17,WH-C08
SKU0189,STORE04,8,24,16,16,2024-10-12,WH-B19
SKU0189,STORE05,97,24,0,176,2024-11-11,WH-B16
SKU0189,STORE06,33,24,0,61,2024-10-22,WH-C16
SKU0189,STORE07,24,24,0,44,2024-12-16,WH-C13
SKU0189,STORE08,6,24,16,11,2024-11-04,WH-B02
SKU0189,STORE09,91,24,0,165,2024-12-10,WH-C07
SKU0189,STORE10,33,24,0,60,2024-12-24,WH-B04
SKU0189,STORE11,6,24,16,11,2024-12-09,WH-A06
SKU0189,STORE12,2,24,16,4,2024-11-16,WH-A08
SKU0189,STORE13,124,24,0,225,2024-12-17,WH-C07
SKU0189,STORE14,44,24,0,80,2024-11-02,WH-B06
SKU0189,STORE15,197,24,0,356,2024-10-04,WH-C01
SKU0192,STORE01,224,65,0,153,2024-11-01,WH-B03
SKU0192,STORE02,109,65,0,75,2024-10-12,WH-A04
SKU0192,STORE03,221,65,0,151,2024-11-22,WH-A07
SKU0192,STORE04,152,65,0,104,2024-12-24,WH-C10
SKU0192,STORE05,102,65,0,70,2024-11-22,WH-B11
SKU0192,STORE06,38,65,0,26,2024-12-30,WH-A07
SKU0192,STORE07,252,65,0,172,2024-10-07,WH-B07
SKU0192,STORE08,74,65,0,51,2024-10-27,WH-A14
SKU0192,STORE09,186,65,0,127,2024-12-14,WH-C15
SKU0192,STORE10,73,65,0,50,2024-12-11,WH-C03
SKU0192,STORE11,165,65,0,113,2024-12-01,WH-B09
SKU0192,STORE12,190,65,0,130,2024-12-10,WH-B09
SKU0192,STORE13,60,65,0,41,2024-11-11,WH-B08
SKU0192,STORE14,84,65,0,58,2024-12-14,WH-A15
SKU0192,STORE15,168,65,0,115,2024-11-30,WH-A02
SKU0193,STORE01,12,27,18,20,2024-10-14,WH-A07
SKU0193,STORE02,20,27,0,33,2024-12-21,WH-B13
SKU0193,STORE03,109,27,0,177,2024-10-04,WH-C19
SKU0193,STORE04,67,27,0,109,2024-10-10,WH-C03
SKU0193,STORE05,136,27,0,220,2024-12-17,WH-A10
SKU0193,STORE06,8,27,18,13,2024-10-22,WH-A17
SKU0193,STORE07,108,27,0,175,2024-11-24,WH-C01
SKU0193,STORE08,81,27,0,132,2024-11-16,WH-A08
SKU0193,STORE09,157,27,0,254,2024-12-16,WH-A17
SKU0193,STORE10,9,27,18,16,2024-10-16,WH-A17
SKU0193,STORE11,155,27,0,251,2024-10-12,WH-B02
SKU0193,STORE12,19,27,0,32,2024-11-14,WH-A12
SKU0193,STORE13,33,27,0,54,2024-11-26,WH-C15
SKU0193,STORE14,69,27,0,113,2024-10-11,WH-B16
SKU0193,STORE15,76,27,0,123,2024-12-17,WH-B04
SKU0194,STORE01,94,27,0,156,2024-11-30,WH-B17
SKU0194,STORE02,4,27,18,8,2024-11-10,WH-A13
SKU0194,STORE03,84,27,0,139,2024-11-18,WH-B10
SKU0194,STORE04,9,27,18,15,2024-11-19,WH-B15
SKU0194,STORE05,92,27,0,152,2024-12-27,WH-C02
SKU0194,STORE06,56,27,0,93,2024-10-25,WH-A18
SKU0194,STORE07,20,27,0,34,2024-10-09,WH-C01
SKU0194,STORE08,74,27,0,123,2024-11-29,WH-C04
SKU0194,STORE09,172,27,0,285,2024-10-31,WH-A16
SKU0194,STORE10,95,27,0,158,2024-12-01,WH-A02
SKU0194,STORE11,84,27,0,140,2024-10-13,WH-B03
SKU0194,STORE12,75,27,0,124,2024-11-17,WH-B19
SKU0194,STORE13,18,27,0,30,2024-11-11,WH-C11
SKU0194,STORE14,103,27,0,171,2024-10-28,WH-B15
SKU0194,STORE15,41,27,0,68,2024-12-03,WH-B04
SKU0195,STORE01,234,99,0,106,2024-10-22,WH-C03
SKU0195,STORE02,635,99,0,287,2024-11-30,WH-C03
SKU0195,STORE03,382,99,0,173,2024-12-07,WH-C17
SKU0195,STORE04,316,99,0,143,2024-10-20,WH-A10
SKU0195,STORE05,285,99,0,129,2024-11-22,WH-A18
SKU0195,STORE06,24,99,66,11,2024-10-11,WH-B19
SKU0195,STORE07,17,99,66,8,2024-12-11,WH-A10
SKU0195,STORE08,389,99,0,176,2024-11-22,WH-A17
SKU0195,STORE09,154,99,0,70,2024-10-22,WH-C16
SKU0195,STORE10,376,99,0,170,2024-11-19,WH-B01
SKU0195,STORE11,469,99,0,212,2024-11-20,WH-A05
SKU0195,STORE12,289,99,0,131,2024-11-27,WH-B15
SKU0195,STORE13,312,99,0,141,2024-10-08,WH-B04
SKU0195,STORE14,312,99,0,141,2024-10-04,WH-B12
SKU0195,STORE15,371,99,0,168,2024-12-13,WH-C19
SKU0196,STORE01,299,83,0,161,2024-11-25,WH-A09
SKU0196,STORE02,141,83,0,76,2024-12-17,WH-C04
SKU0196,STORE03,100,83,0,54,2024-11-29,WH-B18
SKU0196,STORE04,144,83,0,78,2024-10-29,WH-B01
SKU0196,STORE05,72,83,0,39,2024-12-21,WH-A17
SKU0196,STORE06,232,83,0,125,2024-11-04,WH-B11
SKU0196,STORE07,208,83,0,112,2024-11-19,WH-A19
SKU0196,STORE08,323,83,0,174,2024-11-19,WH-A14
SKU0196,STORE09,122,83,0,66,2024-12-30,WH-B03
SKU0196,STORE10,169,83,0,91,2024-12-26,WH-A19
SKU0196,STORE11,293,83,0,158,2024-11-05,WH-A09
SKU0196,STORE12,1,83,55,1,2024-11-16,WH-A02
SKU0196,STORE13,20,83,55,11,2024-12-18,WH-C05
SKU0196,STORE14,269,83,0,145,2024-12-09,WH-B04
SKU0196,STORE15,163,83,0,88,2024-10-29,WH-C15
SKU0197,STORE01,111,33,0,149,2024-10-18,WH-A02
SKU0197,STORE02,103,33,0,138,2024-11-11,WH-B12
SKU0197,STORE03,270,33,0,361,2024-11-07,WH-C11
SKU0197,STORE04,61,33,0,82,2024-10-18,WH-B12
SKU0197,STORE05,44,33,0,60,2024-11-08,WH-A02
SKU0197,STORE06,68,33,0,92,2024-10-26,WH-C01
SKU0197,STORE07,56,33,0,76,2024-10-31,WH-B01
SKU0197,STORE08,128,33,0,172,2024-12-10,WH-C08
SKU0197,STORE09,90,33,0,121,2024-11-10,WH-B03
SKU0197,STORE10,19,33,0,26,2024-12-12,WH-C02
SKU0197,STORE11,65,33,0,88,2024-10-25,WH-C04
SKU0197,STORE12,83,33,0,111,2024-12-07,WH-A02
SKU0197,STORE13,84,33,0,113,2024-11-07,WH-B16
SKU0197,STORE14,29,33,0,40,2024-10-03,WH-A10
SKU0197,STORE15,124,33,0,166,2024-11-07,WH-A13
SKU0198,STORE01,135,32,0,190,2024-12-12,WH-A12
SKU0198,STORE02,86,32,0,121,2024-11-08,WH-A16
SKU0198,STORE03,126,32,0,177,2024-11-10,WH-A16
SKU0198,STORE04,47,32,0,66,2024-12-09,WH-B11
SKU0198,STORE05,123,32,0,173,2024-11-20,WH-C17
SKU0198,STORE06,10,32,21,15,2024-12-03,WH-B07
SKU0198,STORE07,73,32,0,103,2024-10-13,WH-B06
SKU0198,STORE08,61,32,0,86,2024-10-12,WH-B15
SKU0198,STORE09,103,32,0,145,2024-12-28,WH-A12
SKU0198,STORE10,12,32,21,17,2024-10-09,WH-B06
SKU0198,STORE11,124,32,0,174,2024-10-21,WH-A18
SKU0198,STORE12,27,32,0,39,2024-11-13,WH-A10
SKU0198,STORE13,10,32,21,15,2024-11-20,WH-C17
SKU0198,STORE14,2,32,21,3,2024-10-26,WH-C17
SKU0198,STORE15,1,32,21,2,2024-10-11,WH-B06
SKU0199,STORE01,69,30,0,103,2024-11-14,WH-C13
SKU0199,STORE02,30,30,0,46,2024-12-12,WH-C18
SKU0199,STORE03,107,30,0,159,2024-10-19,WH-C10
SKU0199,STORE04,67,30,0,101,2024-10-19,WH-C11
SKU0199,STORE05,32,30,0,48,2024-12-24,WH-B02
SKU0199,STORE06,53,30,0,79,2024-11-24,WH-A05
SKU0199,STORE07,62,30,0,93,2024-12-13,WH-B02
SKU0199,STORE08,203,30,0,302,2024-11-06,WH-A10
SKU0199,STORE09,8,30,20,12,2024-12-29,WH-B02
SKU0199,STORE10,56,30,0,84,2024-12-21,WH-C13
SKU0199,STORE11,39,30,0,58,2024-12-20,WH-C08
SKU0199,STORE12,42,30,0,63,2024-12-12,WH-B08
SKU0199,STORE13,50,30,0,75,2024-10-27,WH-C14
SKU0199,STORE14,88,30,0,132,2024-12-07,WH-A19
SKU0199,STORE15,28,30,0,43,2024-10-04,WH-A14
SKU0200,STORE01,70,31,0,101,2024-10-11,WH-A16
SKU0200,STORE02,63,31,0,91,2024-12-11,WH-A02
SKU0200,STORE03,110,31,0,158,2024-12-22,WH-A07
SKU0200,STORE04,43,31,0,63,2024-12-18,WH-A07
SKU0200,STORE05,125,31,0,180,2024-10-15,WH-A14
SKU0200,STORE06,106,31,0,153,2024-10-15,WH-B12
SKU0200,STORE07,73,31,0,105,2024-11-12,WH-C10
SKU0200,STORE08,82,31,0,119,2024-10-24,WH-A06
SKU0200,STORE09,9,31,20,13,2024-10-11,WH-A03
SKU0200,STORE10,53,31,0,77,2024-11-04,WH-A14
SKU0200,STORE11,1,31,20,2,2024-10-04,WH-B09
SKU0200,STORE12,68,31,0,99,2024-12-07,WH-A07
SKU0200,STORE13,94,31,0,135,2024-11-04,WH-C02
SKU0200,STORE14,116,31,0,167,2024-10-26,WH-C11
SKU0200,STORE15,11,31,20,16,2024-11-12,WH-C17
SKU0201,STORE01,190,32,0,267,2024-10-07,WH-C02
SKU0201,STORE02,9,32,21,14,2024-11-29,WH-A13
SKU0201,STORE03,52,32,0,74,2024-10-22,WH-B06
SKU0201,STORE04,41,32,0,58,2024-10-20,WH-A10
SKU0201,STORE05,4,32,21,7,2024-11-02,WH-C15
SKU0201,STORE06,87,32,0,122,2024-10-13,WH-A13
SKU0201,STORE07,64,32,0,91,2024-12-08,WH-B04
SKU0201,STORE08,42,32,0,60,2024-10-05,WH-B08
SKU0201,STORE09,84,32,0,119,2024-12-23,WH-B15
SKU0201,STORE10,124,32,0,174,2024-10-07,WH-C06
SKU0201,STORE11,126,32,0,177,2024-11-18,WH-A02
SKU0201,STORE12,52,32,0,73,2024-12-01,WH-A14
SKU0201,STORE13,109,32,0,153,2024-11-30,WH-A09
SKU0201,STORE14,99,32,0,139,2024-12-06,WH-B18
SKU0201,STORE15,31,32,0,44,2024-11-25,WH-C19
SKU0203,STORE01,77,27,0,126,2024-10-18,WH-A09
SKU0203,STORE02,65,27,0,107,2024-12-22,WH-A15
SKU0203,STORE03,28,27,0,47,2024-12-26,WH-C02
SKU0203,STORE04,7,27,18,13,2024-12-15,WH-C16
SKU0203,STORE05,41,27,0,67,2024-10-17,WH-B08
SKU0203,STORE06,1,27,18,2,2024-11-03,WH-B07
SKU0203,STORE07,125,27,0,204,2024-10-25,WH-B09
SKU0203,STORE08,4,27,18,8,2024-12-05,WH-B02
SKU0203,STORE09,106,27,0,174,2024-11-02,WH-A03
SKU0203,STORE10,83,27,0,136,2024-10-26,WH-B12
SKU0203,STORE11,63,27,0,103,2024-11-18,WH-A19
SKU0203,STORE12,30,27,0,49,2024-10-21,WH-A07
SKU0203,STORE13,101,27,0,165,2024-10-23,WH-A02
SKU0203,STORE14,47,27,0,78,2024-10-18,WH-A14
SKU0203,STORE15,52,27,0,86,2024-11-18,WH-A12
SKU0205,STORE01,70,21,0,151,2024-12-26,WH-B15
SKU0205,STORE02,79,21,0,170,2024-10-23,WH-A04
SKU0205,STORE03,6,21,14,13,2024-11-11,WH-B17
SKU0205,STORE04,62,21,0,134,2024-11-23,WH-A02
SKU0205,STORE05,3,21,14,7,2024-10-16,WH-A10
SKU0205,STORE06,28,21,0,61,2024-11-21,WH-A17
SKU0205,STORE07,37,21,0,81,2024-12-05,WH-A08
SKU0205,STORE08,51,21,0,111,2024-10-26,WH-A18
SKU0205,STORE09,78,21,0,167,2024-10-07,WH-B02
SKU0205,STORE10,40,21,0,87,2024-12-14,WH-C09
SKU0205,STORE11,75,21,0,162,2024-12-22,WH-B04
SKU0205,STORE12,43,21,0,94,2024-12-06,WH-C19
SKU0205,STORE13,3,21,14,8,2024-11-17,WH-B05
SKU0205,STORE14,62,21,0,133,2024-12-16,WH-B10
SKU0205,STORE15,66,21,0,143,2024-12-27,WH-B10
SKU0206,STORE01,3,18,12,9,2024-10-08,WH-B13
SKU0206,STORE02,1,18,12,4,2024-11-09,WH-C11
SKU0206,STORE03,10,18,0,26,2024-12-02,WH-A15
SKU0206,STORE04,25,18,0,63,2024-12-28,WH-C10
SKU0206,STORE05,47,18,0,115,2024-12-28,WH-A01
SKU0206,STORE06,26,18,0,64,2024-12-27,WH-B08
SKU0206,STORE07,71,18,0,174,2024-12-25,WH-A14
SKU0206,STORE08,59,18,0,146,2024-10-25,WH-B17
SKU0206,STORE09,71,18,0,175,2024-11-15,WH-B01
SKU0206,STORE10,23,18,0,58,2024-11-21,WH-A18
SKU0206,STORE11,65,18,0,161,2024-10-09,WH-A18
SKU0206,STORE12,60,18,0,148,2024-10-05,WH-A04
SKU0206,STORE13,38,18,0,95,2024-10-07,WH-B16
SKU0206,STORE14,7,18,12,19,2024-11-22,WH-C07
SKU0206,STORE15,47,18,0,115,2024-11-16,WH-C02
SKU0207,STORE01,82,28,0,129,2024-11-14,WH-C08
SKU0207,STORE02,101,28,0,158,2024-11-19,WH-B19
SKU0207,STORE03,61,28,0,96,2024-12-17,WH-B14
SKU0207,STORE04,35,28,0,56,2024-12-10,WH-B18
SKU0207,STORE05,28,28,0,45,2024-11-11,WH-B01
SKU0207,STORE06,105,28,0,165,2024-12-19,WH-B19
SKU0207,STORE07,104,28,0,163,2024-11-13,WH-A14
SKU0207,STORE08,64,28,0,101,2024-11-21,WH-C06
SKU0207,STORE09,26,28,0,41,2024-12-30,WH-A11
SKU0207,STORE10,101,28,0,158,2024-12-27,WH-B07
SKU0207,STORE11,14,28,0,23,2024-11-23,WH-B10
SKU0207,STORE12,0,28,19,1,2024-12-21,WH-B09
SKU0207,STORE13,85,28,0,133,2024-12-08,WH-C01
SKU0207,STORE14,54,28,0,85,2024-11-19,WH-C09
